t,n_err,e_err,n_std,e_std
57.9,1.6992421476224926,-2.144244570649871,2.054814146954445,2.487154559683092
58.0,1.6997361202596561,-2.141532371041131,2.0544216410566114,2.4889877237682354
58.1,1.7002312327587015,-2.138810165041648,2.0540315165254257,2.4908293404301576
58.199999999999996,1.7007299634551698,-2.1360754535239,2.053643788911281,2.492679421543187
58.3,1.7012361071673057,-2.1333309374502227,2.0532584737413604,2.494537978793692
58.400000000000006,1.701745181044639,-2.1305724443105167,2.0528755865577324,2.496405023797979
58.5,1.7022595130486107,-2.127800012046167,2.0524951429040867,2.498280568119511
58.6,1.702775279988726,-2.1250193485179185,2.0521171582581523,2.500164623404073
58.7,1.7032971448808734,-2.1222411347565338,2.0517416481565327,2.5020572011117586
58.8,1.703821495909475,-2.1194594179061186,2.0513686282052874,2.503958312609193
58.9,1.7043443212070963,-2.1166675713589886,2.050998114042017,2.505867969030659
59.0,1.7048745900215705,-2.113864462485162,2.050630121237285,2.5077861812805398
59.1,1.7054070101776626,-2.1110574615354865,2.050264665262956,2.509712960275973
59.2,1.7059426853646469,-2.1082451579848747,2.04990176161787,2.511648316861134
59.3,1.706471895173714,-2.105422374696157,2.0495414258118556,2.513592261925354
59.4,1.7070057268577363,-2.102595398313207,2.0491836734631916,2.5155448061667873
59.5,1.7075461274777217,-2.0997600703211843,2.048828520411918,2.5175059602953587
59.599999999999994,1.7080767537805723,-2.096901746065295,2.04847598263101,2.5194757352927146
59.7,1.7086144114909039,-2.0940319772534703,2.048126076196551,2.5214541420120136
59.800000000000004,1.709152965061749,-2.091157319437002,2.0477788173620017,2.523441191196414
59.9,1.7096920917563512,-2.0882684939847076,2.0474342225081266,2.5254368935487195
60.0,1.7102317454695557,-2.0853720624440433,2.047092307950057,2.5274412598386276
60.1,1.7107636754866031,-2.0824699330753864,2.0467530899325714,2.5294543008160675
60.2,1.7112939570631835,-2.0795554812709796,2.0464165846956037,2.5314760267560668
60.3,1.7118367665050707,-2.076638579357005,2.046082808380288,2.5335064477474654
60.4,1.71237983413684,-2.0737117830335428,2.045751776990101,2.535545574219098
60.5,1.7129057804008463,-2.0707778072682927,2.0454235064683397,2.5375934163323315
60.6,1.7134435884867192,-2.0678474340483297,2.0450980127798886,2.5396499836553352
60.7,1.7139897912784883,-2.0649045322652144,2.0447753119355045,2.5417152858085617
60.800000000000004,1.7145291534680842,-2.0619573358576093,2.0444554199776936,2.5437893324034824
60.89999999999999,1.7150730495796689,-2.059006275624271,2.0441383529816846,2.545872132976668
61.0,1.7156142183884437,-2.0560513275374492,2.0438241271109843,2.547963697195896
61.1,1.7161639925691774,-2.053086616714941,2.0435127586586104,2.5500640346390346
61.2,1.7167132723608816,-2.0501236378948136,2.0432042639905696,2.5521731548990827
61.300000000000004,1.7172523770762012,-2.0471671902769866,2.042898659576025,2.5542910676724624
61.400000000000006,1.7177857314022682,-2.044186315206218,2.04259596195665,2.5564177825062875
61.49999999999999,1.718308721265926,-2.041198213321671,2.0422961875741388,2.5585533086510783
61.599999999999994,1.718832890716861,-2.0381993588790164,2.041999352775905,2.5606976550485214
61.7,1.7193653683387968,-2.0351958096112175,2.0417054738153735,2.562850830683608
61.800000000000004,1.7199051419439075,-2.0321823503998635,2.0414145669233483,2.565012844496473
61.900000000000006,1.7204502055985338,-2.029158840261129,2.041126648370121,2.5671837050783157
62.00000000000001,1.721006723931662,-2.0261335701073584,2.0408417343649634,2.5693634211241534
62.099999999999994,1.7215646672745288,-2.023107031724662,2.04055984115556,2.5715520014997635
62.199999999999996,1.7221139726207149,-2.0200785383329247,2.0402809851412558,2.573749454862097
62.3,1.7226585312548794,-2.0170361932718266,2.040005182795635,2.575955789576687
62.400000000000006,1.7232080912492331,-2.0139888352517685,2.039732450581542,2.578171013925592
62.50000000000001,1.7237601536984137,-2.0109297786983773,2.039462804919039,2.580395136302261
62.599999999999994,1.7243168756197276,-2.007875751421883,2.0391962622249635,2.582628165037025
62.699999999999996,1.7248773341986359,-2.0048113050719953,2.0389328389144836,2.5848701083296457
62.8,1.7254322984514603,-2.0017550937535193,2.038672551277717,2.5871209744150074
62.9,1.725989955964449,-1.998699226333187,2.038415415610351,2.5893807712080297
63.0,1.7265514380900442,-1.9956290871556575,2.038161448238452,2.5916495062937925
63.10000000000001,1.7271019712821403,-1.9925551193493782,2.0379106653532366,2.5939271872655874
63.199999999999996,1.7276533577799322,-1.9894761653036868,2.037663083170467,2.596213821509177
63.3,1.7282031880513435,-1.986384832707713,2.037418717963949,2.598509416396299
63.4,1.7287670251067502,-1.9832934599828043,2.0371775860289825,2.6008139795104745
63.5,1.729331226752371,-1.9802006066310989,2.036939703869217,2.603127518544452
63.6,1.729886784728427,-1.977094501956909,2.036705088198615,2.60545004087738
63.7,1.7304599705255843,-1.973989506633758,2.0364737557777532,2.60778155365314
63.8,1.73102599227783,-1.9708869041650807,2.036245723469749,2.6101220641924705
63.9,1.7316014996612281,-1.9677671357166773,2.0360210081666477,2.6124715798692173
64.0,1.7321780199464107,-1.9646441831124763,2.0357996265886174,2.614830108187179
64.1,1.7327677937272803,-1.9615098293446327,2.035581595395485,2.617197656370458
64.2,1.73336834408714,-1.9583654298852773,2.035366931146087,2.6195742314182517
64.30000000000001,1.7339673758153133,-1.9552230472656376,2.0351556502311774,2.6219598402731155
64.39999999999999,1.7345674481089022,-1.9520863391074998,2.034947769039006,2.624354489478987
64.5,1.735159544196379,-1.9489596317896123,2.0347433040274634,2.6267581854575197
64.6,1.7357597973748269,-1.945824497066886,2.0345422717355373,2.6291709346545646
64.7,1.7363620167709444,-1.942682241431678,2.034344688698623,2.6315927436122006
64.80000000000001,1.7369533170266243,-1.9395390575778144,2.0341505713746204,2.634023618871273
64.9,1.7375437370319369,-1.93640515171231,2.033959936227318,2.6364635666815985
65.0,1.7381407210143793,-1.9332558309057017,2.033772799740846,2.6389125929794366
65.1,1.7387588999486483,-1.930085356243121,2.033589178220476,2.641370703444012
65.2,1.739386962439531,-1.9269054533800218,2.033409087684309,2.643837903817503
65.3,1.7400257277422821,-1.923727153222882,2.0332325440848837,2.6463141999603046
65.4,1.7406670671437474,-1.9205391709086113,2.0330595635010904,2.648799597604848
65.5,1.741316854455096,-1.9173498123469281,2.032890162162994,2.6512941022592127
65.6,1.7419616276477132,-1.9141524999420332,2.0327243564580546,2.6537977193917293
65.7,1.7425994779636487,-1.9109532834379908,2.032562162852364,2.656310454566088
65.8,1.7432428814883463,-1.9077487260737167,2.0324035978819324,2.6588323132671046
65.9,1.7438924645442495,-1.9045321622840197,2.0322486781177695,2.661363300924207
66.0,1.7445386634804139,-1.9013080314103181,2.032097420069343,2.6639034230442413
66.1,1.7451793993040547,-1.8980704615969382,2.031949840150946,2.6664526851897747
66.2,1.7458197315363917,-1.894832721922139,2.0318059547211105,2.669011092769465
66.3,1.746468887614814,-1.8915940036578776,2.031665780287798,2.671578650625656
66.4,1.7471282024642614,-1.8883487468332574,2.031529333487934,2.674155363432492
66.5,1.747792022160455,-1.8851026843106786,2.031396630896508,2.6767412362915857
66.60000000000001,1.748464479863405,-1.8818633082989307,2.031267689131316,2.6793362743527283
66.69999999999999,1.7491558556292328,-1.8786172027270815,2.0311425249070045,2.6819404826638618
66.8,1.7498506226226376,-1.8753746717716138,2.031021154963273,2.6845538662533968
66.9,1.7505442823882653,-1.8721240237314363,2.0309035960958144,2.68717643016771
67.0,1.7512240190805204,-1.8688567497346924,2.030789865036323,2.6898081796491065
67.10000000000001,1.7518993771991758,-1.865589133741119,2.0306799784499097,2.6924491197761373
67.2,1.7525773952454005,-1.8623157987155743,2.030573953152276,2.6950992552558253
67.3,1.753258874032343,-1.859038373036114,2.0304718061530407,2.6977585906897303
67.39999999999999,1.753947916219612,-1.8557417052853873,2.03037355457101,2.7004271308617165
67.5,1.7546384664124346,-1.8524257374704463,2.0302792155488283,2.7031048804377886
67.60000000000001,1.7553303664343956,-1.8490973430327406,2.030188806168063,2.705791843973039
67.7,1.7560383564942776,-1.8457593359101052,2.0301023434539767,2.7084880262796633
67.8,1.7567473963446463,-1.8424121149424877,2.030019844440645,2.711193432196545
67.89999999999999,1.7574526655025755,-1.839052522283739,2.0299413261594452,2.713908066288511
68.0,1.758156904039692,-1.83568029901353,2.0298668055951077,2.7166319327073984
68.1,1.7588888234794715,-1.832297838222455,2.029796299650103,2.719365035521968
68.2,1.7596284226476888,-1.8289189377904793,2.0297298252337908,2.7221073788840755
68.30000000000001,1.7603759001517725,-1.825541641424447,2.02966739940978,2.7248589668545513
68.39999999999999,1.761129881345562,-1.8221536426679767,2.0296090393525845,2.7276198036319457
68.5,1.7618892838193594,-1.818752268498352,2.029554762165504,2.7303898934382884
68.6,1.7626598615106805,-1.815359820633327,2.0295045848974436,2.733169240465812
68.7,1.7634456957998002,-1.8119637986891497,2.0294585247154755,2.735957848913734
68.8,1.7642340013414881,-1.808567542416304,2.0294165988602977,2.73875572285051
68.9,1.765017836101185,-1.8051641993439955,2.029378824570183,2.741562866300153
69.0,1.7657945479621477,-1.8017467530638394,2.0293452189997776,2.744379283207185
69.1,1.7665763406341755,-1.7983289944430965,2.0293157992148565,2.7472049771860565
69.2,1.7673577687306248,-1.794900036511428,2.029290582223833,2.7500399516446077
69.3,1.7681413134243238,-1.7914808834575013,2.0292695849249966,2.752884210079781
69.4,1.768928209627255,-1.7880576864091835,2.029252824259614,2.7557377561015235
69.5,1.7697162286818278,-1.7846134636650708,2.0292403171469413,2.7586005931554247
69.6,1.7705172742589739,-1.7811634705457466,2.0292320803394035,2.761472724442547
69.7,1.7713181191121663,-1.777706694420973,2.0292281306029367,2.764354153202464
69.8,1.7721217799446558,-1.7742420136972907,2.029228484752373,2.7672448826978084
69.9,1.772926626758019,-1.7707806431945632,2.029233159665412,2.770144916012304
70.0,1.7737402052114306,-1.7673093228323962,2.0292421723587473,2.77305425618229
70.1,1.7745536176976429,-1.763827136946578,2.0292555398631933,2.7759729064854284
70.19999999999999,1.7753603818161168,-1.7603331738715702,2.029273279141672,2.7789008699842475
70.3,1.7761794808790092,-1.7568352846722322,2.0292954071320146,2.7818381492729154
70.4,1.7770124023133225,-1.7533287121121726,2.0293219407855223,2.784784747153168
70.5,1.7778421261822266,-1.7498098445358032,2.0293528970147685,2.7877406666363034
70.60000000000001,1.77867009380744,-1.746288101426911,2.0293882926941778,2.7907059105395744
70.69999999999999,1.7795165971814504,-1.7427519050897984,2.029428144691173,2.7936804815901946
70.8,1.7803659661877969,-1.7392197396310498,2.029472469783306,2.7966643827009827
70.9,1.7811996672181956,-1.7357002958035541,2.0295212848247384,2.7996576167395566
71.0,1.7820260084420312,-1.7321739139312027,2.0295746068435863,2.8026601861462295
71.10000000000001,1.782848335683241,-1.7286414576861255,2.0296324528179284,2.8056720933892736
71.2,1.7836751294740025,-1.7250987776116198,2.029694839675651,2.808693340846957
71.3,1.7845050130402018,-1.7215425589443998,2.029761784320745,2.8117239306432977
71.39999999999999,1.7853439438919017,-1.7179802838854712,2.029833303612564,2.814763865317873
71.5,1.7861926292131118,-1.7144006106727834,2.0299094144641905,2.8178131474556474
71.6,1.787041147150267,-1.7108100238853259,2.029990133805288,2.820871779359683
71.7,1.78788383313931,-1.7072124010734062,2.03007547860462,2.8239397633656282
71.80000000000001,1.7887312828802782,-1.7036053761186642,2.0301654659566326,2.827017101795716
71.89999999999999,1.789584669575039,-1.6999893448726802,2.0302601130143874,2.8301037969436647
72.0,1.7904404026872922,-1.6963743865604488,2.0303594369411364,2.833199851157013
72.1,1.7913033956201239,-1.6927625564066153,2.0304634549913874,2.8363052668164817
72.2,1.7921873153937857,-1.6891399236269427,2.03057218445221,2.839420046071426
72.30000000000001,1.7930760521183857,-1.6855150700089023,2.030685642467491,2.8425441910239058
72.4,1.7939679864351614,-1.6818801255053621,2.030803845975154,2.845677703901283
72.5,1.7948772244283986,-1.6782488919337357,2.030926811768569,2.848820586705574
72.6,1.795800003908344,-1.674603331067209,2.031054556583656,2.851972841064885
72.7,1.796735058044223,-1.6709501134054847,2.031187097049467,2.855134468542616
72.8,1.797675541977096,-1.667284398773182,2.0313244497298104,2.8583054707422004
72.9,1.7986286176285502,-1.6636105765235967,2.031466631221907,2.8614858493842323
73.0,1.7995742795680942,-1.659928294798678,2.031613658243965,2.86467560621909
73.1,1.8005376615509456,-1.6562286149618712,2.031765547639535,2.8678747427633478
73.2,1.8015015521258697,-1.6525188022914246,2.031922316248643,2.871083260907527
73.3,1.80246942833954,-1.648802619375437,2.0320839809526956,2.874301162829655
73.4,1.8034286225922171,-1.6450761437012211,2.032250558668543,2.877528450294681
73.5,1.804381409647021,-1.6413537028718623,2.032422066319588,2.880765124822385
73.6,1.8053341612521738,-1.6376198197266403,2.0325985209013764,2.8840111879799677
73.7,1.806292212851337,-1.6338782658495377,2.0327799393291253,2.887266641030533
73.8,1.807260791363477,-1.6301439146284664,2.032966338462545,2.890531485041809
73.9,1.8082397336470073,-1.6264041898161021,2.03315773530258,2.893805721459843
74.0,1.8092193951891582,-1.6226542752432345,2.0333541468361758,2.897089351893157
74.10000000000001,1.8102180677234365,-1.6189082685818872,2.033555589983315,2.900382377732011
74.19999999999999,1.811226357124152,-1.6151575101149163,2.0337620817193516,2.903684800180075
74.3,1.8122467601690728,-1.6114101677560766,2.0339736390082495,2.9069966204498745
74.4,1.8132712176573436,-1.607663599511897,2.0341902788508635,2.910317840192479
74.5,1.8143058020076528,-1.6038974191157784,2.0344120182374867,2.9136484611189033
74.60000000000001,1.8153428796062283,-1.6001187578827063,2.0346388738496874,2.916988484689923
74.7,1.8163720313717207,-1.5963470814408984,2.034870862190476,2.9203379120919433
74.8,1.817398464362372,-1.5925652872870522,2.0351079998780155,2.9236967439889097
74.89999999999999,1.8184279679814537,-1.5887658632883936,2.035350303471587,2.92706498111238
75.0,1.8194644874214911,-1.584962240356242,2.0355977894125115,2.930442624539383
75.10000000000001,1.8204990520158746,-1.5811476530778104,2.0358504742915344,2.9338296751419453
75.2,1.8215454401470579,-1.5773097651620458,2.036108374811175,2.9372261336884655
75.3,1.8225935164583977,-1.573457063403553,2.036371507622594,2.9406320010806732
75.39999999999999,1.8236423219604116,-1.5695912481741825,2.0366398893032835,2.944047278460706
75.5,1.8246858714799565,-1.5657369950832325,2.0369135364398185,2.947471966959846
75.6,1.8257454131624524,-1.5618823676828657,2.037192465812678,2.9509060673627587
75.7,1.8268050137362934,-1.5580137291953802,2.0374766941468856,2.954349580475255
75.80000000000001,1.8278624644045343,-1.554158718081078,2.0377662379901738,2.957802507009496
75.89999999999999,1.828931420129444,-1.5502895219724255,2.038061113979699,2.9612648477206043
76.0,1.830006908635185,-1.5464066986793115,2.0383613387054837,2.9647366033442304
76.1,1.8310816523824298,-1.5425017974612973,2.038666928567948,2.968217774405891
76.2,1.8321577488063938,-1.5385870736517668,2.0389778998693604,2.971708361636115
76.3,1.8332344524204478,-1.5346610258469797,2.0392942688864983,2.9752083655652384
76.4,1.8343224717055453,-1.5307356564618009,2.0396160519400746,2.9787177864491574
76.5,1.8354098426990177,-1.5268043850385735,2.039943265479837,2.9822366249691954
76.6,1.8364964526203917,-1.522865411287672,2.0402759260392593,2.9857648818079188
76.7,1.8375808757529732,-1.5189183753683717,2.0406140501461225,2.9893025575769374
76.8,1.8386582171358432,-1.5149692909895902,2.040957654361436,2.992849653217827
76.9,1.8397450434564901,-1.5110180002250218,2.0413067552859174,2.996406169583542
77.0,1.840834186409559,-1.5070741583737874,2.041661369670691,2.999972107429102
77.1,1.8419359749942388,-1.503109134481747,2.0420215144090963,3.00354746749392
77.2,1.8430403419476606,-1.4991369481761234,2.0423872062481583,3.007132250314243
77.3,1.8441516807475116,-1.4951627145035866,2.0427584618330012,3.0107264562710703
77.4,1.8452543943357362,-1.4911871242196224,2.0431352979553132,3.0143300859622215
77.5,1.8463592621245521,-1.4871856838119886,2.043517731388044,3.017943140154174
77.6,1.8474658826435681,-1.4831797930395738,2.043905778655224,3.0215656193824674
77.69999999999999,1.8485835840530112,-1.47916212276095,2.0442994562085133,3.0251975240016193
77.8,1.8496853103618578,-1.4751322521746963,2.044698780475293,3.028838854454385
77.9,1.850778512181834,-1.471096640803445,2.0451037677927997,3.0324896111232627
78.0,1.8518745860265193,-1.4670595070315608,2.0455144345474454,3.0361497942505977
78.10000000000001,1.8529930741468377,-1.46301552694418,2.045930797158573,3.039819403808302
78.19999999999999,1.8541108409182931,-1.4589757672699322,2.0463528720673785,3.0434984398567915
78.3,1.8552319712679475,-1.4549300409886456,2.0467806757952185,3.0471869030421854
78.4,1.8563566255003967,-1.4508958513095653,2.047214224922473,3.0508847941079256
78.5,1.857482040136772,-1.4468599004266933,2.0476535361796544,3.054592113540636
78.60000000000001,1.858609772826015,-1.4428195094077685,2.0480986263979943,3.0583088619164953
78.7,1.8597372594058785,-1.4387726730622648,2.0485495123919377,3.062035039801123
78.8,1.8608563094524593,-1.4347137316321446,2.049006210840954,3.0657706475424558
78.89999999999999,1.8619715654119384,-1.4306632900916436,2.0494687382341543,3.069515685432298
79.0,1.8630940301299486,-1.4266145661073748,2.0499371110416424,3.0732701537410816
79.1,1.8642140122786883,-1.4225569748498696,2.050411345684894,3.0770340526839126
79.2,1.865336373481738,-1.4184812639787356,2.0508914583473135,3.0808073824236923
79.30000000000001,1.8664608129909794,-1.4143960061717522,2.0513774649946033,3.0845901432533593
79.39999999999999,1.8675720344962303,-1.410297746823563,2.0518693815154307,3.0883823355412496
79.5,1.8686886375731964,-1.4061971397791044,2.0523672237537043,3.092183959322471
79.6,1.869800975580659,-1.4021002966625358,2.0528710076760115,3.0959950145611783
79.7,1.8709104607586242,-1.3979928431570428,2.053380749505207,3.0998155014005793
79.80000000000001,1.8720253799976978,-1.3938716025503588,2.053896465496981,3.103645419830187
79.9,1.873138687703237,-1.3897432452524947,2.054418171856215,3.107484769658502
80.0,1.8742528444781998,-1.3856047404942953,2.0549458848677773,3.111333550934804
80.1,1.8753622084560944,-1.381452661669851,2.0554796207336135,3.115191763831741
80.2,1.8764777682964646,-1.3773101366654934,2.0560193955003343,3.1190594084726397
80.3,1.8775847802429178,-1.3731671854546013,2.0565652253075744,3.12293648507993
80.4,1.8787052655918388,-1.369014255848377,2.0571171262973404,3.12682299385026
80.5,1.8798153638013462,-1.3648545126352027,2.0576751144544354,3.130718934759664
80.6,1.8809344844815603,-1.3606804768187268,2.0582392056108096,3.134624307429826
80.7,1.882051758846784,-1.356515204276989,2.0588094155203955,3.1385391116612005
80.8,1.8831672131416448,-1.352351245994118,2.059385760066508,3.1424633474835266
80.9,1.8842901060141333,-1.3481919536600573,2.059968255294356,3.146397014927321
81.0,1.8854180853861928,-1.3440213126876879,2.0605569173237264,3.150340114010444
81.1,1.8865423898376386,-1.3398353227198798,2.061151762146491,3.15429264486483
81.2,1.8876653459115076,-1.3356541667371822,2.061752805612984,3.158254607566893
81.3,1.8887862435866978,-1.331463224614537,2.0623600636216914,3.1622260018575536
81.4,1.8899054013443277,-1.3272623144677096,2.06297355199641,3.166206827726966
81.5,1.8910289533136266,-1.3230628407659906,2.0635932863897777,3.1701970851960817
81.60000000000001,1.8921537785224256,-1.3188599434905586,2.064219282425715,3.174196773679311
81.69999999999999,1.8932850584941254,-1.3146441894671153,2.064851555732578,3.1782058927421373
81.8,1.89442411680482,-1.310421589326109,2.065490121871651,3.1822244424819615
81.9,1.8955662528447743,-1.3061914473900043,2.0661349963345654,3.1862524229598037
82.0,1.8967070220658167,-1.30196087283631,2.0667861946157844,3.1902898339804
82.10000000000001,1.8978575330014908,-1.2977226186212343,2.0674437322555796,3.194336675338331
82.2,1.8990017984712892,-1.2934820606195936,2.068107624825795,3.1983929471254484
82.3,1.9001415506149066,-1.2892325285658026,2.068777887936534,3.202458649392326
82.39999999999999,1.901283552011971,-1.284972853977761,2.0694545371977884,3.206533781826071
82.5,1.9024336204387122,-1.2806972362539588,2.0701375881587305,3.2106183440900065
82.60000000000001,1.9035755083970531,-1.2764102076148742,2.070827056270521,3.2147123360183576
82.7,1.9047402738176034,-1.2721187572653898,2.071522956914767,3.2188157574117007
82.8,1.9059123082923202,-1.2678210070142863,2.0722253054461013,3.2229286082257462
82.89999999999999,1.9070782505131503,-1.2635153695552634,2.072934117139558,3.227050888422144
83.0,1.9082504105881173,-1.2592031623959348,2.0736494071773373,3.231182597741847
83.1,1.9094211350419612,-1.2548787198962743,2.074371190590518,3.2353237358427025
83.2,1.9105828306908827,-1.2505578756412872,2.075099482323998,3.2394743023240467
83.30000000000001,1.9117581692711858,-1.2462267323445453,2.0758342974139414,3.2436342968963454
83.39999999999999,1.9129312097073536,-1.2418899271619066,2.0765756508441213,3.2478037194211025
83.5,1.9141085180997406,-1.2375559366614903,2.0773235575347213,3.2519825697253433
83.6,1.9152857030984565,-1.2332234014361056,2.0780780325297696,3.2561708476127467
83.7,1.9164696790760316,-1.2288849105671844,2.078839090961122,3.260368552729213
83.8,1.9176471208991202,-1.2245327382847284,2.0796067478354763,3.264575684494212
83.9,1.918834024260588,-1.2201865615354854,2.0803810180860696,3.268792242325679
84.0,1.920027075964642,-1.2158277050561397,2.0811619167672615,3.2730182258178497
84.1,1.9212229947345032,-1.2114569255933088,2.0819494588669727,3.2772536346406698
84.2,1.9224156535339822,-1.2070819420130734,2.082743659237434,3.2814984685453243
84.3,1.9236077860512526,-1.2027079801968417,2.083544532753121,3.285752727310607
84.4,1.9247967117966713,-1.1983384467709004,2.0843520943417073,3.2900164106929277
84.5,1.9259877342954872,-1.1939769802567677,2.085166359097645,3.2942895184943493
84.6,1.9271815245568626,-1.189598717019464,2.0859873421764945,3.2985720504653795
84.7,1.9283738600470492,-1.1852171665033464,2.0868150584702283,3.3028640060596595
84.8,1.9295640846525934,-1.1808311672390228,2.087649522708819,3.3071653847487603
84.9,1.930758819091019,-1.176442805403056,2.0884907495611125,3.31147618635733
85.0,1.9319720878777267,-1.1720565971508914,2.0893387534962304,3.315796410752155
85.1,1.933177108104027,-1.167671315039379,2.0901935488201118,3.320126057564071
85.19999999999999,1.9343748316665519,-1.1632759397260979,2.091055149721339,3.324465126124822
85.3,1.9355814968432317,-1.158878964703394,2.0919235702963253,3.328813615706055
85.4,1.9367864802694736,-1.1544708010470137,2.0927988246458162,3.3331715258841106
85.5,1.937979551539414,-1.1500616215407258,2.0936809269083465,3.3375388563510793
85.60000000000001,1.9391706289617603,-1.1456475758494697,2.0945698913081636,3.3419156067428193
85.69999999999999,1.9403632924338854,-1.1412371604400569,2.0954657321142163,3.346301776634017
85.8,1.941547085279377,-1.1368296996369998,2.0963684636539908,3.3506973654518584
85.9,1.9427327017942675,-1.132414447022451,2.0972781003214376,3.3551023727494256
86.0,1.9439226118027946,-1.1279961236536695,2.098194656385547,3.3595167982968466
86.10000000000001,1.9451129665784912,-1.1235726804499082,2.0991181459236445,3.363940641836118
86.2,1.9463027702474704,-1.1191472631285568,2.100048582748666,3.368373902709626
86.3,1.9474926016083407,-1.1147294986429157,2.1009859804969047,3.372816580161168
86.39999999999999,1.9486810640259618,-1.1103165912150734,2.1019303528791893,3.3772686737919604
86.5,1.949871668594503,-1.1058994587542417,2.102881713648564,3.3817301831706623
86.6,1.9510620930267453,-1.1014720299066614,2.1038400764789342,3.3862011077659178
86.7,1.9522463755558637,-1.0970353552878882,2.104805454900089,3.3906814471133946
86.80000000000001,1.953425277273606,-1.0926039557402436,2.1057778624141092,3.3951712009860673
86.89999999999999,1.9546124687491595,-1.088173413192564,2.106757312585121,3.39967036910645
87.0,1.9558113844710958,-1.0837426001728736,2.1077438188848747,3.40417895074884
87.1,1.9570149909022565,-1.079307158603736,2.108737394772164,3.4086969454858025
87.2,1.9582189293207943,-1.074860652313608,2.109738053661591,3.41322435308704
87.30000000000001,1.9594249212268846,-1.0704139476811376,2.1107458087775557,3.4177611729184645
87.4,1.9606303705388513,-1.0659728042651884,2.1117606733765304,3.422307404490277
87.5,1.9618273464397737,-1.061536808282347,2.1127826608993057,3.426863047459403
87.6,1.963031082113259,-1.0570944777429705,2.1138117848530866,3.4314281011654777
87.7,1.9642317401118528,-1.0526393505125717,2.114848058578501,3.436002564709715
87.8,1.9654346700664027,-1.048182151000966,2.1158914952808296,3.440586437685066
87.9,1.9666360870883537,-1.0437275522261773,2.116942108169754,3.4451797200955476
88.0,1.9678408393250275,-1.0392677476333652,2.1179999103543126,3.449782411323115
88.1,1.9690467555725792,-1.03479270766012,2.119064914813634,3.4543945107453973
88.2,1.9702634094146918,-1.0303101480092718,2.1201371343357542,3.4590160180122895
88.3,1.9714844000202916,-1.0258253244434963,2.1212165815871122,3.4636469324120904
88.4,1.9727090429034149,-1.0213213354293773,2.122303269273878,3.4682872532543976
88.5,1.9739403689541977,-1.0168111403609423,2.1233972100434992,3.4729369801662235
88.6,1.975180098963589,-1.0122989654402244,2.1244984165508445,3.4775961128743793
88.7,1.9764247679427063,-1.0077814621966354,2.1256069015319095,3.482264651050044
88.8,1.9776677629760828,-1.0032578060555364,2.1267226776522796,3.4869425941230374
88.9,1.9789017355916698,-0.9987308318273589,2.12784575751234,3.491629941586263
89.0,1.980128990344081,-0.994205286466869,2.128976153782173,3.496326693078959
89.10000000000001,1.9813682076736647,-0.9896649732000603,2.1301138790658514,3.5010328480317368
89.19999999999999,1.9826039196141438,-0.9851243786767028,2.1312589457772675,3.5057484059590487
89.3,1.9838468154971556,-0.9805808261367881,2.1324113662827315,3.5104733663588794
89.4,1.9850915818667132,-0.9760353811631746,2.1335711528938623,3.5152077285886905
89.5,1.986330635468416,-0.97149802235885,2.134738317866858,3.5199514920705983
89.60000000000001,1.9875549630748213,-0.9669691026008733,2.1359128735740494,3.524704656068978
89.7,1.988778091265549,-0.9624332188153236,2.1370948324638754,3.529467219715605
89.8,1.9899919048021255,-0.9578984064662457,2.138284206908288,3.534239182343786
89.89999999999999,1.9912087123755777,-0.9533592010546693,2.1394810092330374,3.5390205432972515
90.0,1.9924306036191175,-0.9488072913798319,2.1406852516344608,3.5438113021097526
90.10000000000001,1.9936519090020253,-0.9442590701354305,2.1418969460429977,3.548611458358667
90.2,1.9948650190252044,-0.9397022768993557,2.1431161042547604,3.5534210112218108
90.3,1.9960955192818601,-0.9351358052386156,2.144342737995313,3.558239960036326
90.39999999999999,1.9973281936110638,-0.9305656165294401,2.145576858875752,3.5630683044590086
90.5,1.9985732504312579,-0.925989002059197,2.146818478458401,3.567906044077317
90.6,1.999824553484405,-0.9214149658047097,2.1480676083558508,3.572753178409787
90.7,2.0010813863654673,-0.9168265205428855,2.14932426031478,3.577609706985101
90.80000000000001,2.0023422715776102,-0.9122248328273339,2.1505884460782254,3.5824756294056495
90.89999999999999,2.0035944514350486,-0.9076120117797366,2.1518601772361214,3.5873509451071866
91.0,2.004840844047384,-0.9029969714010859,2.1531394653423286,3.5922356532675113
91.1,2.0060972777122568,-0.8983727919174268,2.15442632203242,3.597129753097281
91.2,2.0073592461705325,-0.8937331752939758,2.1557207587544585,3.6020332436790925
91.3,2.0086161430796596,-0.8890933456231201,2.15702278669866,3.6069461241729117
91.4,2.0098641523409593,-0.8844572091605986,2.1583324171637743,3.6118683942251675
91.5,2.01111657568278,-0.8798107913952926,2.1596496613388774,3.6168000530754187
91.6,2.0123709681066426,-0.8751685277355452,2.160974530169804,3.6217410997760324
91.7,2.013619020731509,-0.8705152282569603,2.162307034647759,3.626691534025129
91.8,2.014876831393869,-0.8658613052098935,2.1636471856862958,3.6316513555790935
91.9,2.0161366118477346,-0.8611979577383903,2.164994993980608,3.6366205637006503
92.0,2.017413565487274,-0.8565317348702074,2.166350470102097,3.6415991574025703
92.1,2.018698059855225,-0.8518580308143907,2.1677136246208377,3.646587136054161
92.2,2.0199956332600664,-0.8471851387707909,2.1690844680498547,3.6515844992195428
